Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-nnh1,counterbalance-yw81,randomiser-rl3q,counterbalance-oqb7,counterbalance-3hrr,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: stimuli,Spreadsheet: answer,Spreadsheet: condition,Spreadsheet: set,Spreadsheet: item,Spreadsheet: Freq,Spreadsheet: trial,Spreadsheet: block,Manipulation: Spreadsheet
11,1.69908E+12,4/11/2023 5:23,1.69909E+12,3.5,4/11/2023 11:53,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,2,practice,Screen 2,uuh3ru,2,info,audio started,12.908000000003085,0,12.908000000003085,12.908000000003085,0,12.908000000003085,0,12.908000000003085,0,0,,Audio Clip,Audio,1,object-73,practice,atıldu.mp3,unacceptable,HarmViol,practice,atıldu,n/a,13,1,
12,1.69908E+12,4/11/2023 5:23,1.69909E+12,3.5,4/11/2023 11:53,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,2,practice,Screen 2,uuh3ru,2,continue,,811.9080000000031,800.7839999999997,811.9080000000031,811.9080000000031,800.7839999999997,811.9080000000031,0,811.9080000000031,0,0,,Audio Clip,Audio,1,object-73,practice,atıldu.mp3,unacceptable,HarmViol,practice,atıldu,n/a,13,1,
13,1.69908E+12,4/11/2023 5:23,1.69909E+12,3.5,4/11/2023 11:53,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,2,practice,Screen 5,2nfik6,3,response,acceptable,824.1240000000034,817.4670000000042,824.1240000000034,824.1240000000034,817.4670000000042,824.1240000000034,0,824.1240000000034,0,0,,Keyboard Response,Keyboard Response,1,object-112,practice,atıldu.mp3,unacceptable,HarmViol,practice,atıldu,n/a,13,1,
14,1.69908E+12,4/11/2023 5:23,1.69909E+12,3.5,4/11/2023 11:53,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,3,practice,Screen 1,d41d54,1,continue,,567.2220000000016,567.2220000000016,567.2220000000016,567.2220000000016,567.2220000000016,567.2220000000016,1,567.2220000000016,0,0,,Fixation Timing,Fixation,1,object-70,practice,qarışdu.mp3,unacceptable,HarmViol,practice,qarışdy,n/a,14,1,
15,1.69908E+12,4/11/2023 5:23,1.69909E+12,3.5,4/11/2023 11:53,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,3,practice,Screen 2,uuh3ru,2,info,audio started,13.239000000001397,0,13.239000000001397,13.239000000001397,0,13.239000000001397,0,13.239000000001397,0,0,,Audio Clip,Audio,1,object-73,practice,qarışdu.mp3,unacceptable,HarmViol,practice,qarışdy,n/a,14,1,
16,1.69908E+12,4/11/2023 5:23,1.69909E+12,3.5,4/11/2023 11:53,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,3,practice,Screen 2,uuh3ru,2,continue,,819.2390000000014,817.4670000000042,819.2390000000014,819.2390000000014,817.4670000000042,819.2390000000014,0,819.2390000000014,0,0,,Audio Clip,Audio,1,object-73,practice,qarışdu.mp3,unacceptable,HarmViol,practice,qarışdy,n/a,14,1,
17,1.69908E+12,4/11/2023 5:23,1.69909E+12,3.5,4/11/2023 11:53,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,3,practice,Screen 5,2nfik6,3,response,acceptable,614.7719999999972,600.5879999999961,614.7719999999972,614.7719999999972,600.5879999999961,614.7719999999972,0,614.7719999999972,0,0,,Keyboard Response,Keyboard Response,1,object-112,practice,qarışdu.mp3,unacceptable,HarmViol,practice,qarışdy,n/a,14,1,
18,1.69908E+12,4/11/2023 5:23,1.69909E+12,3.5,4/11/2023 11:53,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,4,practice,Screen 1,d41d54,1,continue,,567.2219999999943,567.2219999999943,567.2219999999943,567.2219999999943,567.2219999999943,567.2219999999943,1,567.2219999999943,0,0,,Fixation Timing,Fixation,1,object-70,practice,cavablar.mp3,acceptable,Gramm.Simple,practice,cavablar,n/a,3,1,
19,1.69908E+12,4/11/2023 5:23,1.69909E+12,3.5,4/11/2023 11:53,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,4,practice,Screen 2,uuh3ru,2,info,audio started,12.76600000000326,0,12.76600000000326,12.76600000000326,0,12.76600000000326,0,12.76600000000326,0,0,,Audio Clip,Audio,1,object-73,practice,cavablar.mp3,acceptable,Gramm.Simple,practice,cavablar,n/a,3,1,
20,1.69908E+12,4/11/2023 5:23,1.69909E+12,3.5,4/11/2023 11:53,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,4,practice,Screen 2,uuh3ru,2,continue,,880.7660000000033,867.5160000000033,880.7660000000033,880.7660000000033,867.5160000000033,880.7660000000033,0,880.7660000000033,0,0,,Audio Clip,Audio,1,object-73,practice,cavablar.mp3,acceptable,Gramm.Simple,practice,cavablar,n/a,3,1,
21,1.69908E+12,4/11/2023 5:23,1.69909E+12,3.5,4/11/2023 11:53,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,4,practice,Screen 5,2nfik6,3,response,acceptable,486.25,483.8070000000007,486.25,486.25,483.8070000000007,486.25,1,486.25,0,0,,Keyboard Response,Keyboard Response,1,object-112,practice,cavablar.mp3,acceptable,Gramm.Simple,practice,cavablar,n/a,3,1,
22,1.69908E+12,4/11/2023 5:23,1.69909E+12,3.5,4/11/2023 11:53,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,5,practice,Screen 1,d41d54,1,continue,,567.2220000000016,567.2220000000016,567.2220000000016,567.2220000000016,567.2220000000016,567.2220000000016,1,567.2220000000016,0,0,,Fixation Timing,Fixation,1,object-70,practice,çıxartlar.mp3,unacceptable,SynViol.Pl,practice,çıxartlar,n/a,9,1,
23,1.69908E+12,4/11/2023 5:23,1.69909E+12,3.5,4/11/2023 11:53,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,5,practice,Screen 2,uuh3ru,2,info,audio started,14.025000000001455,0,14.025000000001455,14.025000000001455,0,14.025000000001455,0,14.025000000001455,0,0,,Audio Clip,Audio,1,object-73,practice,çıxartlar.mp3,unacceptable,SynViol.Pl,practice,çıxartlar,n/a,9,1,
24,1.69908E+12,4/11/2023 5:23,1.69909E+12,3.5,4/11/2023 11:53,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,5,practice,Screen 2,uuh3ru,2,continue,,1042.0250000000015,1034.346000000005,1042.0250000000015,1042.0250000000015,1034.346000000005,1042.0250000000015,0,1042.0250000000015,0,0,,Audio Clip,Audio,1,object-73,practice,çıxartlar.mp3,unacceptable,SynViol.Pl,practice,çıxartlar,n/a,9,1,
25,1.69908E+12,4/11/2023 5:23,1.69909E+12,3.5,4/11/2023 11:53,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,5,practice,Screen 5,2nfik6,3,response,unacceptable,497.67899999999645,483.8069999999934,497.67899999999645,497.67899999999645,483.8069999999934,497.67899999999645,1,497.67899999999645,0,0,,Keyboard Response,Keyboard Response,1,object-112,practice,çıxartlar.mp3,unacceptable,SynViol.Pl,practice,çıxartlar,n/a,9,1,
26,1.69908E+12,4/11/2023 5:23,1.69909E+12,3.5,4/11/2023 11:53,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,6,practice,Screen 1,d41d54,1,continue,,567.2220000000016,567.2220000000016,567.2220000000016,567.2220000000016,567.2220000000016,567.2220000000016,1,567.2220000000016,0,0,,Fixation Timing,Fixation,1,object-70,practice,beşbalalar.mp3,unacceptable,SemViol,practice,beş balalar,n/a,12,1,
27,1.69908E+12,4/11/2023 5:23,1.69909E+12,3.5,4/11/2023 11:53,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,6,practice,Screen 2,uuh3ru,2,info,audio started,16.68300000000454,0,16.68300000000454,16.68300000000454,0,16.68300000000454,0,16.68300000000454,0,0,,Audio Clip,Audio,1,object-73,practice,beşbalalar.mp3,unacceptable,SemViol,practice,beş balalar,n/a,12,1,
28,1.69908E+12,4/11/2023 5:23,1.69909E+12,3.5,4/11/2023 11:53,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,6,practice,Screen 2,uuh3ru,2,continue,,1124.453999999998,1117.7609999999986,1124.453999999998,1124.453999999998,1117.7609999999986,1124.453999999998,0,1124.453999999998,0,0,,Audio Clip,Audio,1,object-73,practice,beşbalalar.mp3,unacceptable,SemViol,practice,beş balalar,n/a,12,1,
29,1.69908E+12,4/11/2023 5:23,1.69909E+12,3.5,4/11/2023 11:53,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,6,practice,Screen 5,2nfik6,3,response,acceptable,110.6929999999993,100.09799999999814,110.6929999999993,110.6929999999993,100.09799999999814,110.6929999999993,0,110.6929999999993,0,0,,Keyboard Response,Keyboard Response,1,object-112,practice,beşbalalar.mp3,unacceptable,SemViol,practice,beş balalar,n/a,12,1,
30,1.69908E+12,4/11/2023 5:23,1.69909E+12,3.5,4/11/2023 11:53,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,7,practice,Screen 1,d41d54,1,continue,,567.2219999999943,567.2219999999943,567.2219999999943,567.2219999999943,567.2219999999943,567.2219999999943,1,567.2219999999943,0,0,,Fixation Timing,Fixation,1,object-70,practice,beşqardaş.mp3,acceptable,Gramm.Num,practice,beş qardaş,n/a,5,1,
31,1.69908E+12,4/11/2023 5:23,1.69909E+12,3.5,4/11/2023 11:53,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,7,practice,Screen 2,uuh3ru,2,info,audio started,16.177000000003318,0,16.177000000003318,16.177000000003318,0,16.177000000003318,0,16.177000000003318,0,0,,Audio Clip,Audio,1,object-73,practice,beşqardaş.mp3,acceptable,Gramm.Num,practice,beş qardaş,n/a,5,1,
32,1.69908E+12,4/11/2023 5:23,1.69909E+12,3.5,4/11/2023 11:53,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,7,practice,Screen 2,uuh3ru,2,continue,,1085.1770000000033,1084.395000000004,1085.1770000000033,1085.1770000000033,1084.395000000004,1085.1770000000033,0,1085.1770000000033,0,0,,Audio Clip,Audio,1,object-73,practice,beşqardaş.mp3,acceptable,Gramm.Num,practice,beş qardaş,n/a,5,1,
33,1.69908E+12,4/11/2023 5:23,1.69909E+12,3.5,4/11/2023 11:53,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,7,practice,Screen 5,2nfik6,3,response,acceptable,90.78199999999924,83.41500000000087,90.78199999999924,90.78199999999924,83.41500000000087,90.78199999999924,1,90.78199999999924,0,0,,Keyboard Response,Keyboard Response,1,object-112,practice,beşqardaş.mp3,acceptable,Gramm.Num,practice,beş qardaş,n/a,5,1,
34,1.69908E+12,4/11/2023 5:23,1.69909E+12,3.5,4/11/2023 11:53,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,8,practice,Screen 1,d41d54,1,continue,,567.2220000000016,567.2220000000016,567.2220000000016,567.2220000000016,567.2220000000016,567.2220000000016,1,567.2220000000016,0,0,,Fixation Timing,Fixation,1,object-70,practice,dötqarqa.mp3,acceptable,Gramm.Num,practice,dörd qarqa,n/a,4,1,
35,1.69908E+12,4/11/2023 5:23,1.69909E+12,3.5,4/11/2023 11:53,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,8,practice,Screen 2,uuh3ru,2,info,audio started,15.949000000000524,0,15.949000000000524,15.949000000000524,0,15.949000000000524,0,15.949000000000524,0,0,,Audio Clip,Audio,1,object-73,practice,dötqarqa.mp3,acceptable,Gramm.Num,practice,dörd qarqa,n/a,4,1,
36,1.69908E+12,4/11/2023 5:23,1.69909E+12,3.5,4/11/2023 11:53,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,8,practice,Screen 2,uuh3ru,2,continue,,968.9490000000005,967.6140000000014,968.9490000000005,968.9490000000005,967.6140000000014,968.9490000000005,0,968.9490000000005,0,0,,Audio Clip,Audio,1,object-73,practice,dötqarqa.mp3,acceptable,Gramm.Num,practice,dörd qarqa,n/a,4,1,
37,1.69908E+12,4/11/2023 5:23,1.69909E+12,3.5,4/11/2023 11:53,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,8,practice,Screen 5,2nfik6,3,response,unacceptable,612.3349999999991,600.5879999999961,612.3349999999991,612.3349999999991,600.5879999999961,612.3349999999991,0,612.3349999999991,0,0,,Keyboard Response,Keyboard Response,1,object-112,practice,dötqarqa.mp3,acceptable,Gramm.Num,practice,dörd qarqa,n/a,4,1,
38,1.69908E+12,4/11/2023 5:23,1.69909E+12,3.5,4/11/2023 11:53,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,9,practice,Screen 1,d41d54,1,continue,,567.2220000000016,567.2220000000016,567.2220000000016,567.2220000000016,567.2220000000016,567.2220000000016,1,567.2220000000016,0,0,,Fixation Timing,Fixation,1,object-70,practice,yaşalar.mp3,unacceptable,SynViol.Pl,practice,yaşalar,n/a,10,1,
39,1.69908E+12,4/11/2023 5:23,1.69909E+12,3.5,4/11/2023 11:53,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,9,practice,Screen 2,uuh3ru,2,info,audio started,16.328999999997905,0,16.328999999997905,16.328999999997905,0,16.328999999997905,0,16.328999999997905,0,0,,Audio Clip,Audio,1,object-73,practice,yaşalar.mp3,unacceptable,SynViol.Pl,practice,yaşalar,n/a,10,1,
40,1.69908E+12,4/11/2023 5:23,1.69909E+12,3.5,4/11/2023 11:53,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,9,practice,Screen 2,uuh3ru,2,continue,,884.3289999999979,884.1990000000005,884.3289999999979,884.3289999999979,884.1990000000005,884.3289999999979,0,884.3289999999979,0,0,,Audio Clip,Audio,1,object-73,practice,yaşalar.mp3,unacceptable,SynViol.Pl,practice,yaşalar,n/a,10,1,
41,1.69908E+12,4/11/2023 5:23,1.69909E+12,3.5,4/11/2023 11:53,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,9,practice,Screen 5,2nfik6,3,response,unacceptable,1017.1299999999974,1000.9799999999959,1017.1299999999974,1017.1299999999974,1000.9799999999959,1017.1299999999974,1,1017.1299999999974,0,0,,Keyboard Response,Keyboard Response,1,object-112,practice,yaşalar.mp3,unacceptable,SynViol.Pl,practice,yaşalar,n/a,10,1,
42,1.69908E+12,4/11/2023 5:24,1.69909E+12,3.5,4/11/2023 11:54,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,10,practice,Screen 1,d41d54,1,continue,,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,1,567.2220000000088,0,0,,Fixation Timing,Fixation,1,object-70,practice,qəfəslər.mp3,acceptable,Gramm.Simple,practice,qəfəslər,n/a,2,1,
43,1.69908E+12,4/11/2023 5:24,1.69909E+12,3.5,4/11/2023 11:54,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,10,practice,Screen 2,uuh3ru,2,info,audio started,14.187999999994645,0,14.187999999994645,14.187999999994645,0,14.187999999994645,0,14.187999999994645,0,0,,Audio Clip,Audio,1,object-73,practice,qəfəslər.mp3,acceptable,Gramm.Simple,practice,qəfəslər,n/a,2,1,
44,1.69908E+12,4/11/2023 5:24,1.69909E+12,3.5,4/11/2023 11:54,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,10,practice,Screen 2,uuh3ru,2,response,acceptable,6814.187999999995,6806.664,6814.187999999995,6814.187999999995,6806.664,6814.187999999995,1,6814.187999999995,0,0,,Keyboard Response,Keyboard Response,4,object-122,practice,qəfəslər.mp3,acceptable,Gramm.Simple,practice,qəfəslər,n/a,2,1,
45,1.69908E+12,4/11/2023 5:24,1.69909E+12,3.5,4/11/2023 11:54,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,10,practice,Screen 5,2nfik6,3,timedOut,,1502.327999999994,1501.4700000000012,1502.327999999994,1502.327999999994,1501.4700000000012,1502.327999999994,0,1502.327999999994,0,0,,Time Limit,screen,0,screen,practice,qəfəslər.mp3,acceptable,Gramm.Simple,practice,qəfəslər,n/a,2,1,
46,1.69908E+12,4/11/2023 5:24,1.69909E+12,3.5,4/11/2023 11:54,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,11,practice,Screen 1,d41d54,1,continue,,567.2219999999943,567.2219999999943,567.2219999999943,567.2219999999943,567.2219999999943,567.2219999999943,1,567.2219999999943,0,0,,Fixation Timing,Fixation,1,object-70,practice,beşduy.mp3,unacceptable,SynViol.Num,practice,beş duy,n/a,8,1,
47,1.69908E+12,4/11/2023 5:24,1.69909E+12,3.5,4/11/2023 11:54,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,11,practice,Screen 2,uuh3ru,2,info,audio started,11.635999999998603,0,11.635999999998603,11.635999999998603,0,11.635999999998603,0,11.635999999998603,0,0,,Audio Clip,Audio,1,object-73,practice,beşduy.mp3,unacceptable,SynViol.Num,practice,beş duy,n/a,8,1,
48,1.69908E+12,4/11/2023 5:24,1.69909E+12,3.5,4/11/2023 11:54,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,11,practice,Screen 2,uuh3ru,2,response,acceptable,10425.635999999999,10410.191999999995,10425.635999999999,10425.635999999999,10410.191999999995,10425.635999999999,0,10425.635999999999,0,0,,Keyboard Response,Keyboard Response,4,object-122,practice,beşduy.mp3,unacceptable,SynViol.Num,practice,beş duy,n/a,8,1,
49,1.69908E+12,4/11/2023 5:24,1.69909E+12,3.5,4/11/2023 11:54,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,11,practice,Screen 5,2nfik6,3,timedOut,,1502.2480000000069,1501.4700000000012,1502.2480000000069,1502.2480000000069,1501.4700000000012,1502.2480000000069,0,1502.2480000000069,0,0,,Time Limit,screen,0,screen,practice,beşduy.mp3,unacceptable,SynViol.Num,practice,beş duy,n/a,8,1,
50,1.69908E+12,4/11/2023 5:24,1.69909E+12,3.5,4/11/2023 11:54,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,12,practice,Screen 1,d41d54,1,continue,,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,1,567.2220000000088,0,0,,Fixation Timing,Fixation,1,object-70,practice,qanunlar.mp3,acceptable,Gramm.Simple,practice,qanunlar,n/a,1,1,
51,1.69908E+12,4/11/2023 5:24,1.69909E+12,3.5,4/11/2023 11:54,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,12,practice,Screen 2,uuh3ru,2,info,audio started,10.555999999996857,0,10.555999999996857,10.555999999996857,0,10.555999999996857,0,10.555999999996857,0,0,,Audio Clip,Audio,1,object-73,practice,qanunlar.mp3,acceptable,Gramm.Simple,practice,qanunlar,n/a,1,1,
