Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-nnh1,counterbalance-yw81,randomiser-rl3q,counterbalance-oqb7,counterbalance-3hrr,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: stimuli,Spreadsheet: answer,Spreadsheet: condition,Spreadsheet: set,Spreadsheet: item,Spreadsheet: Freq,Spreadsheet: trial,Spreadsheet: block,Manipulation: Spreadsheet
569,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,127,trial,Screen 2,iz63v2,2,info,audio started,6.900000000023283,0,6.900000000023283,6.900000000023283,0,6.900000000023283,0,6.900000000023283,0,0,,Audio Clip,Audio,1,object-44,trial,beşyarpaq.mp3,acceptable,Gramm.Num,critical,beş yarpaq,562,27,2,
570,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,127,trial,Screen 2,iz63v2,2,continue,,1018.9000000000233,1007.0200000000186,1018.9000000000233,1018.9000000000233,1007.0200000000186,1018.9000000000233,0,1018.9000000000233,0,0,,Audio Clip,Audio,1,object-44,trial,beşyarpaq.mp3,acceptable,Gramm.Num,critical,beş yarpaq,562,27,2,
571,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,127,trial,Screen 7,ru9xsg,3,response,acceptable,153.88000000000466,151.79999999998836,153.88000000000466,153.88000000000466,151.79999999998836,153.88000000000466,1,153.88000000000466,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,beşyarpaq.mp3,acceptable,Gramm.Num,critical,beş yarpaq,562,27,2,
572,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,128,trial,Screen 1,mm8vqg,1,continue,,569.4400000000023,569.4400000000023,569.4400000000023,569.4400000000023,569.4400000000023,569.4400000000023,1,569.4400000000023,0,0,,Fixation Timing,Fixation,1,object-17,trial,bağladu.mp3,unacceptable,HarmViol,critical,bağladu,489,166,2,
573,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,128,trial,Screen 2,iz63v2,2,info,audio started,7.64,0,7.64,7.64,0,7.64,0,7.64,0,0,,Audio Clip,Audio,1,object-44,trial,bağladu.mp3,unacceptable,HarmViol,critical,bağladu,489,166,2,
574,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,128,trial,Screen 2,iz63v2,2,continue,,868.64,855.6199999999953,868.64,868.64,855.6199999999953,868.64,0,868.64,0,0,,Audio Clip,Audio,1,object-44,trial,bağladu.mp3,unacceptable,HarmViol,critical,bağladu,489,166,2,
575,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,128,trial,Screen 7,ru9xsg,3,response,acceptable,475.0200000000186,470.04000000003725,475.0200000000186,475.0200000000186,470.04000000003725,475.0200000000186,0,475.0200000000186,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,bağladu.mp3,unacceptable,HarmViol,critical,bağladu,489,166,2,
576,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,129,trial,Screen 1,mm8vqg,1,continue,,570.1399999999558,570.1399999999558,570.1399999999558,570.1399999999558,570.1399999999558,570.1399999999558,1,570.1399999999558,0,0,,Fixation Timing,Fixation,1,object-17,trial,dötçək.mp3,unacceptable,SynViol.Num,critical,dörd çek,456,71,2,
577,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,129,trial,Screen 2,iz63v2,2,info,audio started,6.840000000025611,0,6.840000000025611,6.840000000025611,0,6.840000000025611,0,6.840000000025611,0,0,,Audio Clip,Audio,1,object-44,trial,dötçək.mp3,unacceptable,SynViol.Num,critical,dörd çek,456,71,2,
578,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,129,trial,Screen 2,iz63v2,2,continue,,827.8400000000256,821.64,827.8400000000256,827.8400000000256,821.64,827.8400000000256,0,827.8400000000256,0,0,,Audio Clip,Audio,1,object-44,trial,dötçək.mp3,unacceptable,SynViol.Num,critical,dörd çek,456,71,2,
579,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,129,trial,Screen 7,ru9xsg,3,response,acceptable,250.20000000001164,235.05999999999767,250.20000000001164,250.20000000001164,235.05999999999767,250.20000000001164,0,250.20000000001164,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,dötçək.mp3,unacceptable,SynViol.Num,critical,dörd çek,456,71,2,
580,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,130,trial,Screen 1,mm8vqg,1,continue,,570.3800000000047,570.3800000000047,570.3800000000047,570.3800000000047,570.3800000000047,570.3800000000047,1,570.3800000000047,0,0,,Fixation Timing,Fixation,1,object-17,trial,üçsil.mp3,unacceptable,SynViol.Num,critical,üç sil,128,49,2,
581,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,130,trial,Screen 2,iz63v2,2,info,audio started,6.760000000009313,0,6.760000000009313,6.760000000009313,0,6.760000000009313,0,6.760000000009313,0,0,,Audio Clip,Audio,1,object-44,trial,üçsil.mp3,unacceptable,SynViol.Num,critical,üç sil,128,49,2,
582,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,130,trial,Screen 2,iz63v2,2,continue,,804.7600000000093,788.3800000000047,804.7600000000093,804.7600000000093,788.3800000000047,804.7600000000093,0,804.7600000000093,0,0,,Audio Clip,Audio,1,object-44,trial,üçsil.mp3,unacceptable,SynViol.Num,critical,üç sil,128,49,2,
583,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,130,trial,Screen 7,ru9xsg,3,response,acceptable,990.3400000000838,973.6600000000326,990.3400000000838,990.3400000000838,973.6600000000326,990.3400000000838,0,990.3400000000838,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,üçsil.mp3,unacceptable,SynViol.Num,critical,üç sil,128,49,2,
584,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,131,trial,Screen 1,mm8vqg,1,continue,,569.8999999999651,569.8999999999651,569.8999999999651,569.8999999999651,569.8999999999651,569.8999999999651,1,569.8999999999651,0,0,,Fixation Timing,Fixation,1,object-17,trial,əllər.mp3,acceptable,Gramm.Simple,critical,əllər,449,2,2,
585,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,131,trial,Screen 2,iz63v2,2,info,audio started,6.820000000006985,0,6.820000000006985,6.820000000006985,0,6.820000000006985,0,6.820000000006985,0,0,,Audio Clip,Audio,1,object-44,trial,əllər.mp3,acceptable,Gramm.Simple,critical,əllər,449,2,2,
586,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,131,trial,Screen 2,iz63v2,2,continue,,752.82,738.3800000000047,752.82,752.82,738.3800000000047,752.82,0,752.82,0,0,,Audio Clip,Audio,1,object-44,trial,əllər.mp3,acceptable,Gramm.Simple,critical,əllər,449,2,2,
587,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,131,trial,Screen 7,ru9xsg,3,response,acceptable,238.44000000000233,234.85999999998603,238.44000000000233,238.44000000000233,234.85999999998603,238.44000000000233,1,238.44000000000233,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,əllər.mp3,acceptable,Gramm.Simple,critical,əllər,449,2,2,
588,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,132,trial,Screen 1,mm8vqg,1,continue,,571.2200000000303,571.2200000000303,571.2200000000303,571.2200000000303,571.2200000000303,571.2200000000303,1,571.2200000000303,0,0,,Fixation Timing,Fixation,1,object-17,trial,üçdanış.mp3,unacceptable,SynViol.Num,critical,üç danış,479,61,2,
589,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,132,trial,Screen 2,iz63v2,2,info,audio started,6.36,0,6.36,6.36,0,6.36,0,6.36,0,0,,Audio Clip,Audio,1,object-44,trial,üçdanış.mp3,unacceptable,SynViol.Num,critical,üç danış,479,61,2,
590,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,132,trial,Screen 2,iz63v2,2,continue,,942.36,939.0199999999604,942.36,942.36,939.0199999999604,942.36,0,942.36,0,0,,Audio Clip,Audio,1,object-44,trial,üçdanış.mp3,unacceptable,SynViol.Num,critical,üç danış,479,61,2,
591,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,132,trial,Screen 7,ru9xsg,3,response,acceptable,469.71999999997206,453.0599999999977,469.71999999997206,469.71999999997206,453.0599999999977,469.71999999997206,0,469.71999999997206,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,üçdanış.mp3,unacceptable,SynViol.Num,critical,üç danış,479,61,2,
592,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,133,trial,Screen 1,mm8vqg,1,continue,,570.7600000000093,570.7600000000093,570.7600000000093,570.7600000000093,570.7600000000093,570.7600000000093,1,570.7600000000093,0,0,,Fixation Timing,Fixation,1,object-17,trial,dötməscidlər.mp3,unacceptable,SemViol,critical,dörd məscidlər,606,104,2,
593,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,133,trial,Screen 2,iz63v2,2,info,audio started,6.5200000000186265,0,6.5200000000186265,6.5200000000186265,0,6.5200000000186265,0,6.5200000000186265,0,0,,Audio Clip,Audio,1,object-44,trial,dötməscidlər.mp3,unacceptable,SemViol,critical,dörd məscidlər,606,104,2,
594,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,133,trial,Screen 2,iz63v2,2,continue,,1300.5200000000186,1291.4800000000396,1300.5200000000186,1300.5200000000186,1291.4800000000396,1300.5200000000186,0,1300.5200000000186,0,0,,Audio Clip,Audio,1,object-44,trial,dötməscidlər.mp3,unacceptable,SemViol,critical,dörd məscidlər,606,104,2,
595,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,133,trial,Screen 7,ru9xsg,3,response,acceptable,23.039999999979045,16.65999999997439,23.039999999979045,23.039999999979045,16.65999999997439,23.039999999979045,0,23.039999999979045,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,dötməscidlər.mp3,unacceptable,SemViol,critical,dörd məscidlər,606,104,2,
596,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,134,trial,Screen 1,mm8vqg,1,continue,,571.1199999999953,571.1199999999953,571.1199999999953,571.1199999999953,571.1199999999953,571.1199999999953,1,571.1199999999953,0,0,,Fixation Timing,Fixation,1,object-17,trial,burdi.mp3,unacceptable,HarmViol,critical,burdi,10,167,2,
597,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,134,trial,Screen 2,iz63v2,2,info,audio started,6.260000000009313,0,6.260000000009313,6.260000000009313,0,6.260000000009313,0,6.260000000009313,0,0,,Audio Clip,Audio,1,object-44,trial,burdi.mp3,unacceptable,HarmViol,critical,burdi,10,167,2,
598,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,134,trial,Screen 2,iz63v2,2,continue,,837.4799999999814,820.7999999999884,837.4799999999814,837.4799999999814,820.7999999999884,837.4799999999814,0,837.4799999999814,0,0,,Audio Clip,Audio,1,object-44,trial,burdi.mp3,unacceptable,HarmViol,critical,burdi,10,167,2,
599,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,134,trial,Screen 7,ru9xsg,3,response,acceptable,16.679999999993015,0,16.679999999993015,16.679999999993015,0,16.679999999993015,0,16.679999999993015,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,burdi.mp3,unacceptable,HarmViol,critical,burdi,10,167,2,
600,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,135,trial,Screen 1,mm8vqg,1,continue,,570.3600000000442,570.3600000000442,570.3600000000442,570.3600000000442,570.3600000000442,570.3600000000442,1,570.3600000000442,0,0,,Fixation Timing,Fixation,1,object-17,trial,dötkişilər.mp3,unacceptable,SemViol,critical,dörd kişilər,"5,374",110,2,
601,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,135,trial,Screen 2,iz63v2,2,info,audio started,9.099999999976717,0,9.099999999976717,9.099999999976717,0,9.099999999976717,0,9.099999999976717,0,0,,Audio Clip,Audio,1,object-44,trial,dötkişilər.mp3,unacceptable,SemViol,critical,dörd kişilər,"5,374",110,2,
602,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,135,trial,Screen 2,iz63v2,2,response,acceptable,896.0999999999767,890.36,896.0999999999767,896.0999999999767,890.36,896.0999999999767,0,896.0999999999767,0,0,,Keyboard Response,Keyboard Response,4,object-124,trial,dötkişilər.mp3,unacceptable,SemViol,critical,dörd kişilər,"5,374",110,2,
603,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,135,trial,Screen 7,ru9xsg,3,response,acceptable,301.7400000000489,285.0800000000163,301.7400000000489,301.7400000000489,285.0800000000163,301.7400000000489,0,301.7400000000489,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,dötkişilər.mp3,unacceptable,SemViol,critical,dörd kişilər,"5,374",110,2,
604,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,136,trial,Screen 1,mm8vqg,1,continue,,486.95999999996275,486.95999999996275,486.95999999996275,486.95999999996275,486.95999999996275,486.95999999996275,1,486.95999999996275,0,0,,Fixation Timing,Fixation,1,object-17,trial,tüpürdy.mp3,unacceptable,GramHarm,critical,tüpürdy,31,132,2,
605,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,136,trial,Screen 2,iz63v2,2,info,audio started,16.65999999997439,0,16.65999999997439,16.65999999997439,0,16.65999999997439,0,16.65999999997439,0,0,,Audio Clip,Audio,1,object-44,trial,tüpürdy.mp3,unacceptable,GramHarm,critical,tüpürdy,31,132,2,
606,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,136,trial,Screen 2,iz63v2,2,continue,,878.7000000000116,873.5200000000186,878.7000000000116,878.7000000000116,873.5200000000186,878.7000000000116,0,878.7000000000116,0,0,,Audio Clip,Audio,1,object-44,trial,tüpürdy.mp3,unacceptable,GramHarm,critical,tüpürdy,31,132,2,
607,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,136,trial,Screen 7,ru9xsg,3,response,acceptable,94.17999999999302,83.32000000000698,94.17999999999302,94.17999999999302,83.32000000000698,94.17999999999302,0,94.17999999999302,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,tüpürdy.mp3,unacceptable,GramHarm,critical,tüpürdy,31,132,2,
608,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,137,trial,Screen 1,mm8vqg,1,continue,,486.3999999999651,486.3999999999651,486.3999999999651,486.3999999999651,486.3999999999651,486.3999999999651,1,486.3999999999651,0,0,,Fixation Timing,Fixation,1,object-17,trial,üçkutu.mp3,acceptable,FillerGram,filler,üç kutu,814,184,2,
609,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,137,trial,Screen 2,iz63v2,2,info,audio started,9.460000000020955,0,9.460000000020955,9.460000000020955,0,9.460000000020955,0,9.460000000020955,0,0,,Audio Clip,Audio,1,object-44,trial,üçkutu.mp3,acceptable,FillerGram,filler,üç kutu,814,184,2,
610,1.69696E+12,10/10/2023 18:03,1.69697E+12,3.5,11/10/2023 0:33,140886,2,task-7vyf,,32147027,BLIND,9506472,,complete,rhtfqe,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x596,,,0,SAVANT Task,12,Spreadsheet1,spreadsheet3,1,,,spreadsheet1,137,trial,Screen 2,iz63v2,2,continue,,891.46,889.68,891.46,891.46,889.68,891.46,0,891.46,0,0,,Audio Clip,Audio,1,object-44,trial,üçkutu.mp3,acceptable,FillerGram,filler,üç kutu,814,184,2,
